house_id,city,sale_price,sale_date,months_listed,bedrooms,house_type,area
1548177,Silvertown,195658,5/21/2021,2.9,3,Detached,293.7 sq.m.
1170760,Silvertown,206257,5/21/2021,4.6,3,Detached,274.7 sq.m.
1624270,Silvertown,108871,5/22/2021,2.9,2,Semi-detached,191.4 sq.m.
1037495,Silvertown,300849,5/22/2021,4.7,5,Detached,493.0 sq.m.
1734425,Poppleton,210941,5/23/2021,7.8,4,Detached,334.7 sq.m.
1953702,Unknown,53633,5/24/2021,4.9,2,Semi-detached,104.2 sq.m.
1911902,Teasdale,219360,5/25/2021,4.4,3,Detached,295.7 sq.m.
1778709,Unknown,354953,5/26/2021,6.3,5,Detached,491.9 sq.m.
1889393,Teasdale,385238,5/27/2021,7.8,5,Detached,453.7 sq.m.
1418441,Silvertown,220148,5/28/2021,7.6,3,Detached,294.2 sq.m.
1563589,Silvertown,227392,5/28/2021,4.7,4,Detached,319.7 sq.m.
1092241,Teasdale,374648,5/28/2021,3.9,5,Detached,469.5 sq.m.
1850239,Poppleton,155159,5/29/2021,6.5,3,Detached,269.4 sq.m.
1509081,Silvertown,205393,5/29/2021,6.4,4,Detached,305.6 sq.m.
1760892,Poppleton,211168,5/29/2021,5.7,4,Detached,340.3 sq.m.
1905693,Silvertown,424665,5/29/2021,5.4,6,Detached,558.4 sq.m.
1237950,Silvertown,371594,5/30/2021,6.6,6,Detached,518.4 sq.m.
1921024,Silvertown,218406,5/31/2021,5.6,4,Detached,316.8 sq.m.
1704391,Teasdale,228697,5/31/2021,6.8,3,Detached,298.2 sq.m.
1757253,Unknown,223947,6/1/2021,6.8,3,Detached,291.7 sq.m.
1405523,Silvertown,343381,6/1/2021,6.3,5,Detached,478.0 sq.m.
1436257,Silvertown,347671,6/3/2021,4.9,5,Detached,489.1 sq.m.
1229417,Teasdale,459909,6/3/2021,2.8,6,Detached,563.7 sq.m.
1226316,Riverford,122601,6/4/2021,4.6,3,Detached,232.8 sq.m.
1176670,Riverford,282420,6/4/2021,5.3,6,Detached,561.3 sq.m.
1722810,Silvertown,351162,6/4/2021,6.0,5,Detached,463.3 sq.m.
1100407,Silvertown,237629,6/5/2021,3.9,4,Detached,357.7 sq.m.
1004906,Teasdale,329353,6/5/2021,5.8,5,Detached,422.9 sq.m.
1075629,Teasdale,340734,6/5/2021,8.1,5,Detached,408.3 sq.m.
1017461,Riverford,52380,6/6/2021,10.2,3,Terraced,208.6 sq.m.
1166911,Teasdale,226629,6/6/2021,7.7,3,Detached,292.2 sq.m.
1836640,Poppleton,70534,6/9/2021,7.2,3,Terraced,229.0 sq.m.
1652149,Poppleton,132859,6/9/2021,5.8,3,Detached,231.1 sq.m.
1440226,Riverford,142301,6/9/2021,6.2,3,Detached,286.5 sq.m.
1804728,Silvertown,187326,6/11/2021,3.7,3,Detached,270.3 sq.m.
1390723,Teasdale,206908,6/11/2021,6.3,4,Detached,304.4 sq.m.
1910905,Silvertown,240596,6/12/2021,6.8,4,Detached,338.0 sq.m.
1620118,Teasdale,316891,6/12/2021,7.3,5,Detached,444.9 sq.m.
1099156,Poppleton,346130,6/12/2021,6.5,6,Detached,577.2 sq.m.
1817042,Silvertown,75352,6/13/2021,5.6,2,Semi-detached,137.8 sq.m.
1293951,Teasdale,342599,6/13/2021,4.7,5,Detached,450.6 sq.m.
1010031,Silvertown,408685,6/14/2021,2.9,6,Detached,563.0 sq.m.
1547826,Poppleton,72898,6/16/2021,2.5,2,Semi-detached,167.2 sq.m.
1249429,Silvertown,105498,6/17/2021,6.7,2,Semi-detached,196.3 sq.m.
1099364,Riverford,240284,6/18/2021,6.3,5,Detached,499.4 sq.m.
1536829,Poppleton,210018,6/19/2021,7.7,4,Detached,351.1 sq.m.
1769256,Unknown,73822,6/20/2021,8.2,3,Terraced,238.6 sq.m.
1401538,Teasdale,309532,6/21/2021,5.2,4,Detached,397.1 sq.m.
1219851,Silvertown,169837,6/23/2021,3.4,3,Detached,250.4 sq.m.
1296099,Poppleton,54362,6/24/2021,3.8,2,Terraced,166.5 sq.m.
1509394,Poppleton,335550,6/24/2021,8.5,6,Detached,569.6 sq.m.
1657359,Poppleton,379336,6/24/2021,5.9,6,Detached,594.9 sq.m.
1594453,Teasdale,283127,6/25/2021,3.3,4,Detached,360.7 sq.m.
1803049,Poppleton,219954,6/26/2021,2.3,4,Detached,379.7 sq.m.
1687723,Teasdale,442038,6/27/2021,5.3,6,Detached,570.0 sq.m.
1224266,Silvertown,258261,6/28/2021,4.6,4,Detached,361.1 sq.m.
1034402,Riverford,129899,6/29/2021,7.7,3,Detached,261.3 sq.m.
1368561,Silvertown,174464,6/30/2021,5.0,3,Detached,252.4 sq.m.
1410579,Silvertown,331013,6/30/2021,6.9,6,Detached,510.2 sq.m.
1004244,Silvertown,368763,6/30/2021,6.0,6,Detached,522.3 sq.m.
1866538,Silvertown,61086,7/1/2021,8.0,2,Terraced,169.5 sq.m.
1834437,Teasdale,433645,7/1/2021,4.2,6,Detached,541.6 sq.m.
1556577,Riverford,131053,7/2/2021,5.3,3,Detached,268.2 sq.m.
1619232,Teasdale,399131,7/2/2021,9.5,5,Detached,488.8 sq.m.
1037459,Silvertown,76795,7/3/2021,5.0,2,Semi-detached,140.6 sq.m.
1265706,Teasdale,441050,7/4/2021,3.5,6,Detached,570.8 sq.m.
1960094,Silvertown,62837,7/7/2021,4.7,2,Terraced,187.5 sq.m.
1605792,Teasdale,230687,7/7/2021,3.1,3,Detached,298.8 sq.m.
1145723,Teasdale,288925,7/7/2021,0.8,4,Detached,347.4 sq.m.
1234374,Teasdale,361978,7/8/2021,3.7,5,Detached,443.2 sq.m.
1066669,Riverford,165772,7/9/2021,5.8,4,Detached,304.0 sq.m.
1535520,Teasdale,263646,7/10/2021,9.6,4,Detached,335.4 sq.m.
1160936,Teasdale,122329,7/11/2021,9.9,3,Semi-detached,201.2 sq.m.
1171557,Silvertown,225972,7/12/2021,9.8,4,Detached,302.4 sq.m.
1879622,Poppleton,245249,7/12/2021,5.8,5,Detached,406.1 sq.m.
1458817,Poppleton,55789,7/13/2021,4.6,2,Semi-detached,116.5 sq.m.
1124935,Silvertown,197975,7/13/2021,5.7,3,Detached,290.3 sq.m.
1751441,Teasdale,219746,7/14/2021,10.8,3,Detached,261.8 sq.m.
1988566,Teasdale,384349,7/14/2021,7.2,5,Detached,455.8 sq.m.
1847369,Silvertown,57602,7/15/2021,4.8,2,Semi-detached,113.4 sq.m.
1049580,Teasdale,201839,7/15/2021,7.2,3,Detached,257.8 sq.m.
1232992,Teasdale,305999,7/15/2021,7.2,4,Detached,364.9 sq.m.
1064698,Silvertown,45205,7/16/2021,6.4,2,Terraced,131.6 sq.m.
1396614,Teasdale,428808,7/18/2021,3.5,6,Detached,554.3 sq.m.
1259632,Silvertown,186089,7/19/2021,8.4,3,Detached,254.2 sq.m.
1301257,Teasdale,283390,7/19/2021,7.9,4,Detached,354.6 sq.m.
1551901,Silvertown,311331,7/20/2021,5.8,5,Detached,463.6 sq.m.
1356331,Silvertown,353778,7/21/2021,5.7,6,Detached,539.7 sq.m.
1577989,Poppleton,31877,7/22/2021,7.6,2,Terraced,102.1 sq.m.
1330277,Teasdale,41402,7/22/2021,5.0,2,Terraced,102.0 sq.m.
1993878,Riverford,26513,7/23/2021,4.3,2,Terraced,107.8 sq.m.
1541723,Silvertown,128097,7/23/2021,8.0,2,Detached,196.9 sq.m.
1481909,Silvertown,276398,7/23/2021,7.2,4,Detached,377.3 sq.m.
1064136,Silvertown,409836,7/23/2021,3.3,6,Detached,593.6 sq.m.
1550735,Unknown,131551,7/24/2021,3.6,3,Detached,215.3 sq.m.
1804281,Poppleton,142790,7/24/2021,3.5,3,Detached,241.6 sq.m.
1009325,Riverford,194897,7/24/2021,6.7,4,Detached,394.8 sq.m.
1750679,Riverford,215576,7/24/2021,8.1,5,Detached,446.7 sq.m.
1704676,Teasdale,404275,7/26/2021,6.1,6,Detached,553.8 sq.m.
1577275,Poppleton,209144,7/27/2021,1.1,4,Detached,326.6 sq.m.
1382132,Poppleton,143726,7/29/2021,4.7,3,Detached,246.3 sq.m.
1526063,Riverford,85286,7/30/2021,8.8,2,Detached,188.2 sq.m.
1848799,Poppleton,310817,7/30/2021,6.9,5,Detached,475.5 sq.m.
1640403,Poppleton,292090,7/31/2021,7.8,5,Detached,489.4 sq.m.
1433252,Teasdale,316508,7/31/2021,1.2,4,Detached,383.6 sq.m.
1103870,Poppleton,282182,8/1/2021,8.0,5,Detached,490.6 sq.m.
1575047,Riverford,44366,8/3/2021,8.0,2,Semi-detached,119.0 sq.m.
1103196,Silvertown,103173,8/3/2021,8.1,3,Semi-detached,217.5 sq.m.
1860591,Poppleton,171502,8/4/2021,6.2,4,Detached,304.4 sq.m.
1222170,Teasdale,187712,8/4/2021,6.5,3,Detached,240.3 sq.m.
1388891,Unknown,276690,8/4/2021,4.4,6,Detached,547.8 sq.m.
1140952,Poppleton,171830,8/5/2021,3.0,4,Detached,308.1 sq.m.
1573560,Silvertown,176877,8/5/2021,10.4,3,Detached,264.1 sq.m.
1309830,Riverford,52544,8/6/2021,8.0,2,Semi-detached,138.5 sq.m.
1487718,Silvertown,189826,8/6/2021,5.9,3,Detached,268.1 sq.m.
1409662,Unknown,357657,8/6/2021,8.7,6,Detached,591.5 sq.m.
1752654,Poppleton,81256,8/7/2021,6.9,2,Semi-detached,181.7 sq.m.
1915994,Silvertown,395158,8/7/2021,8.4,6,Detached,522.1 sq.m.
1030379,Silvertown,53965,8/8/2021,5.9,2,Semi-detached,111.2 sq.m.
1580529,Silvertown,190333,8/11/2021,1.0,3,Detached,261.3 sq.m.
1244583,Silvertown,280515,8/11/2021,7.6,5,Detached,401.1 sq.m.
1189566,Silvertown,366021,8/11/2021,10.4,5,Detached,491.9 sq.m.
1269475,Poppleton,51167,8/14/2021,7.1,2,Semi-detached,117.4 sq.m.
1960720,Riverford,206878,8/14/2021,8.6,4,Detached,390.9 sq.m.
1653992,Silvertown,38223,8/15/2021,3.6,2,Terraced,106.1 sq.m.
1281420,Teasdale,64015,8/15/2021,8.9,2,Semi-detached,105.4 sq.m.
1442800,Poppleton,252543,8/15/2021,6.8,5,Detached,427.0 sq.m.
1923248,Riverford,241080,8/17/2021,3.8,5,Detached,486.0 sq.m.
1380656,Unknown,186001,8/18/2021,5.5,3,Detached,281.6 sq.m.
1644934,Riverford,219753,8/18/2021,0.6,5,Detached,461.1 sq.m.
1250149,Teasdale,465399,8/19/2021,5.0,6,Detached,545.9 sq.m.
1422210,Poppleton,66572,8/20/2021,7.6,2,Semi-detached,134.6 sq.m.
1112926,Silvertown,49191,8/21/2021,8.9,2,Semi-detached,103.5 sq.m.
1018165,Poppleton,89000,8/21/2021,6.9,2,Semi-detached,186.3 sq.m.
1422449,Poppleton,142499,8/21/2021,6.0,3,Detached,248.0 sq.m.
1757054,Poppleton,232489,8/21/2021,7.2,4,Detached,375.3 sq.m.
1664271,Silvertown,100578,8/23/2021,6.7,2,Semi-detached,186.0 sq.m.
1871450,Silvertown,97161,8/24/2021,7.4,2,Semi-detached,180.8 sq.m.
1410650,Poppleton,256953,8/24/2021,7.5,5,Detached,490.3 sq.m.
1421393,Riverford,36466,8/25/2021,4.6,2,Terraced,144.9 sq.m.
1807631,Teasdale,82263,8/26/2021,5.9,2,Semi-detached,153.8 sq.m.
1014739,Unknown,202688,8/26/2021,8.2,4,Detached,300.8 sq.m.
1871023,Riverford,213427,8/26/2021,8.2,5,Detached,455.2 sq.m.
1522375,Poppleton,50793,8/27/2021,4.6,2,Semi-detached,121.6 sq.m.
1897399,Silvertown,67388,8/27/2021,6.7,2,Semi-detached,121.9 sq.m.
1564018,Silvertown,196885,8/28/2021,4.5,3,Detached,291.1 sq.m.
1915132,Poppleton,234585,8/28/2021,8.2,4,Detached,392.9 sq.m.
1690505,Poppleton,181902,8/29/2021,8.9,4,Detached,310.6 sq.m.
1120502,Silvertown,224624,8/29/2021,6.8,4,Detached,340.8 sq.m.
1981077,Teasdale,206819,8/30/2021,1.3,3,Detached,268.5 sq.m.
1161250,Riverford,209008,8/30/2021,5.2,5,Detached,410.6 sq.m.
1663993,Silvertown,360950,8/30/2021,6.7,6,Detached,502.9 sq.m.
1916474,Poppleton,317340,8/31/2021,5.2,6,Detached,512.1 sq.m.
1094616,Teasdale,343161,8/31/2021,6.1,5,Detached,408.6 sq.m.
1208439,Silvertown,365734,8/31/2021,5.8,6,Detached,560.6 sq.m.
1044679,Silvertown,252681,9/1/2021,6.9,4,Detached,355.0 sq.m.
1825147,Silvertown,386064,9/1/2021,3.6,6,Detached,546.3 sq.m.
1461323,Poppleton,206366,9/4/2021,6.6,4,Detached,325.3 sq.m.
1967287,Riverford,109877,9/5/2021,9.0,3,Detached,239.0 sq.m.
1849901,Silvertown,416333,9/5/2021,8.7,6,Detached,583.2 sq.m.
1514297,Teasdale,428646,9/5/2021,3.9,6,Detached,579.4 sq.m.
1662312,Poppleton,192038,9/6/2021,5.8,4,Detached,302.4 sq.m.
1066388,Silvertown,356744,9/6/2021,3.1,6,Detached,545.2 sq.m.
1737725,Teasdale,320752,9/7/2021,5.1,5,Detached,408.9 sq.m.
1943377,Silvertown,409284,9/7/2021,4.5,6,Detached,558.1 sq.m.
1884320,Teasdale,74077,9/8/2021,6.0,3,Terraced,205.3 sq.m.
1283579,Riverford,255021,9/8/2021,4.3,6,Detached,531.5 sq.m.
1112585,Riverford,242954,9/9/2021,8.9,5,Detached,479.5 sq.m.
1729121,Unknown,203360,9/10/2021,7.5,3,Detached,299.1 sq.m.
1607640,Teasdale,119373,9/11/2021,9.6,2,Semi-detached,195.9 sq.m.
1340649,Unknown,55411,9/12/2021,6.4,2,Semi-detached,113.0 sq.m.
1217792,Silvertown,55943,9/12/2021,5.4,2,Semi-detached,107.8 sq.m.
1635218,Teasdale,457767,9/12/2021,5.5,6,Detached,588.7 sq.m.
1589593,Silvertown,113624,9/13/2021,5.1,3,Semi-detached,209.9 sq.m.
1171830,Silvertown,190103,9/13/2021,3.0,3,Detached,263.4 sq.m.
1130844,Teasdale,471787,9/14/2021,5.2,6,Detached,553.6 sq.m.
1236600,Teasdale,336904,9/15/2021,7.6,5,Detached,450.9 sq.m.
1091914,Unknown,94535,9/16/2021,5.9,2,Semi-detached,187.3 sq.m.
1952128,Poppleton,150481,9/16/2021,6.8,3,Detached,265.2 sq.m.
1097108,Teasdale,221941,9/16/2021,5.2,3,Detached,287.2 sq.m.
1710057,Poppleton,321995,9/16/2021,6.7,6,Detached,537.3 sq.m.
1516889,Poppleton,294418,9/17/2021,1.8,6,Detached,514.5 sq.m.
1295524,Silvertown,91009,9/19/2021,6.1,2,Semi-detached,178.3 sq.m.
1502203,Poppleton,231329,9/19/2021,4.2,4,Detached,384.0 sq.m.
1291189,Teasdale,204099,9/20/2021,3.1,3,Detached,281.8 sq.m.
1395143,Poppleton,244834,9/20/2021,3.6,5,Detached,421.7 sq.m.
1307813,Riverford,48745,9/21/2021,5.7,2,Semi-detached,135.9 sq.m.
1543604,Silvertown,326659,9/21/2021,7.8,5,Detached,453.3 sq.m.
1710916,Silvertown,80856,9/22/2021,7.6,2,Semi-detached,169.1 sq.m.
1867281,Teasdale,107651,9/22/2021,4.6,2,Semi-detached,174.4 sq.m.
1515009,Silvertown,295841,9/22/2021,2.9,5,Detached,449.5 sq.m.
1867659,Silvertown,69508,9/23/2021,6.2,2,Semi-detached,134.3 sq.m.
1050654,Teasdale,222890,9/23/2021,9.1,3,Detached,290.1 sq.m.
1637981,Teasdale,258938,9/23/2021,7.9,4,Detached,333.7 sq.m.
1127386,Teasdale,291031,9/23/2021,9.0,4,Detached,377.6 sq.m.
1081697,Teasdale,307538,9/24/2021,4.9,5,Detached,407.8 sq.m.
1448472,Poppleton,32782,9/27/2021,9.9,2,Terraced,106.7 sq.m.
1215812,Poppleton,92779,9/27/2021,11.7,3,Semi-detached,205.2 sq.m.
1375107,Poppleton,185748,9/28/2021,4.4,4,Detached,305.7 sq.m.
1988150,Silvertown,193043,9/29/2021,5.4,3,Detached,273.0 sq.m.
1774226,Silvertown,218324,9/29/2021,6.9,4,Detached,327.5 sq.m.
1257849,Poppleton,183020,9/30/2021,5.5,3,Detached,298.4 sq.m.
1679022,Teasdale,274460,9/30/2021,5.9,4,Detached,353.1 sq.m.
1236200,Teasdale,269308,10/2/2021,3.4,4,Detached,328.9 sq.m.
1216336,Poppleton,324966,10/3/2021,5.3,6,Detached,596.6 sq.m.
1860833,Teasdale,433885,10/3/2021,3.8,6,Detached,514.8 sq.m.
1886672,Silvertown,243865,10/4/2021,7.4,4,Detached,336.5 sq.m.
1683219,Riverford,57598,10/6/2021,8.1,2,Semi-detached,150.0 sq.m.
1803386,Teasdale,118275,10/7/2021,9.2,3,Semi-detached,201.6 sq.m.
1262675,Silvertown,301292,10/7/2021,4.8,5,Detached,435.2 sq.m.
1582462,Teasdale,42887,10/9/2021,2.7,2,Terraced,114.1 sq.m.
1953903,Silvertown,277188,10/9/2021,3.6,4,Detached,360.0 sq.m.
1625844,Poppleton,36456,10/10/2021,4.4,2,Terraced,133.1 sq.m.
1069910,Poppleton,281619,10/10/2021,9.3,5,Detached,451.5 sq.m.
1619876,Poppleton,46581,10/11/2021,6.9,2,Terraced,147.3 sq.m.
1589617,Poppleton,157600,10/11/2021,5.9,3,Detached,260.3 sq.m.
1159626,Poppleton,96441,10/12/2021,2.5,3,Semi-detached,220.6 sq.m.
1766923,Silvertown,64484,10/13/2021,7.9,2,Semi-detached,120.0 sq.m.
1073648,Teasdale,276131,10/14/2021,6.5,4,Detached,356.6 sq.m.
1995994,Teasdale,371174,10/16/2021,5.5,5,Detached,442.1 sq.m.
1492089,Teasdale,382832,10/17/2021,5.2,5,Detached,498.9 sq.m.
1276605,Teasdale,443580,10/17/2021,2.2,6,Detached,575.8 sq.m.
1700474,Teasdale,253929,10/18/2021,7.5,3,Detached,288.5 sq.m.
1805319,Riverford,268650,10/19/2021,7.3,6,Detached,528.0 sq.m.
1646721,Teasdale,419332,10/19/2021,2.6,6,Detached,501.8 sq.m.
1205231,Silvertown,391786,10/20/2021,4.0,6,Detached,550.1 sq.m.
1227304,Riverford,135691,10/21/2021,4.7,3,Detached,255.7 sq.m.
1810913,Teasdale,246691,10/22/2021,6.9,4,Detached,331.4 sq.m.
1549413,Riverford,88497,10/23/2021,6.4,3,Semi-detached,228.5 sq.m.
1807732,Silvertown,221271,10/23/2021,3.9,4,Detached,312.1 sq.m.
1960691,Poppleton,99119,10/24/2021,6.6,3,Semi-detached,212.8 sq.m.
1708987,Teasdale,209955,10/24/2021,7.6,3,Detached,253.8 sq.m.
1819804,Poppleton,231562,10/25/2021,4.9,4,Detached,373.1 sq.m.
1455120,Teasdale,296321,10/25/2021,8.1,4,Detached,362.2 sq.m.
1780975,Unknown,44968,10/26/2021,6.9,2,Semi-detached,124.3 sq.m.
1107132,Silvertown,272837,10/26/2021,5.5,4,Detached,368.9 sq.m.
1286998,Poppleton,315480,10/26/2021,8.5,6,Detached,540.7 sq.m.
1273854,Unknown,364563,10/26/2021,6.2,5,Detached,486.0 sq.m.
1277089,Teasdale,382655,10/26/2021,4.6,5,Detached,428.8 sq.m.
1175659,Teasdale,314047,10/27/2021,6.8,5,Detached,401.8 sq.m.
1778053,Teasdale,290766,10/28/2021,8.8,4,Detached,366.2 sq.m.
1423130,Poppleton,308771,10/29/2021,5.6,6,Detached,557.1 sq.m.
1845359,Poppleton,330358,10/29/2021,3.6,6,Detached,534.8 sq.m.
1512484,Teasdale,100458,10/30/2021,10.0,2,Semi-detached,159.5 sq.m.
1683152,Teasdale,206549,11/1/2021,7.2,3,Detached,266.8 sq.m.
1481658,Riverford,215675,11/1/2021,8.1,5,Detached,485.5 sq.m.
1895182,Silvertown,278037,11/1/2021,7.7,4,Detached,394.2 sq.m.
1521271,Riverford,138603,11/3/2021,10.6,4,Detached,304.2 sq.m.
1125223,Poppleton,227289,11/3/2021,7.6,4,Detached,394.4 sq.m.
1408896,Riverford,239558,11/3/2021,5.3,5,Detached,439.0 sq.m.
1200264,Teasdale,472798,11/5/2021,6.6,6,Detached,585.2 sq.m.
1648119,Silvertown,184410,11/6/2021,3.3,3,Detached,275.0 sq.m.
1079746,Poppleton,162407,11/9/2021,8.5,3,Detached,293.5 sq.m.
1138096,Poppleton,164412,11/10/2021,4.8,3,Detached,270.3 sq.m.
1159691,Riverford,243332,11/10/2021,8.2,6,Detached,524.9 sq.m.
1174927,Riverford,281707,11/10/2021,6.9,6,Detached,542.5 sq.m.
1873956,Poppleton,314959,11/10/2021,6.9,6,Detached,545.3 sq.m.
1537409,Poppleton,335077,11/10/2021,7.3,6,Detached,536.0 sq.m.
1073244,Silvertown,87390,11/11/2021,6.4,2,Semi-detached,169.7 sq.m.
1594333,Teasdale,461512,11/11/2021,5.9,6,Detached,567.3 sq.m.
1585230,Unknown,60662,11/12/2021,6.5,2,Semi-detached,111.8 sq.m.
1078394,Silvertown,315174,11/12/2021,7.4,5,Detached,468.8 sq.m.
1849732,Silvertown,283396,11/13/2021,5.9,5,Detached,418.6 sq.m.
1328959,Silvertown,171043,11/14/2021,3.5,3,Detached,241.5 sq.m.
1173096,Riverford,203069,11/14/2021,1.7,5,Detached,437.5 sq.m.
1857954,Poppleton,239130,11/14/2021,4.9,4,Detached,371.4 sq.m.
1900407,Teasdale,409704,11/14/2021,6.4,6,Detached,502.9 sq.m.
1382549,Poppleton,32595,11/15/2021,5.8,2,Terraced,105.7 sq.m.
1267290,Silvertown,294775,11/15/2021,6.3,5,Detached,427.8 sq.m.
1286904,Riverford,29387,11/17/2021,3.6,2,Terraced,123.4 sq.m.
1995392,Teasdale,135694,11/17/2021,7.1,3,Semi-detached,226.4 sq.m.
1395988,Teasdale,173881,11/17/2021,5.6,3,Detached,217.1 sq.m.
1104838,Teasdale,300469,11/17/2021,7.2,4,Detached,383.9 sq.m.
1221789,Silvertown,193858,11/18/2021,6.3,4,Detached,307.5 sq.m.
1566683,Silvertown,239102,11/18/2021,3.6,4,Detached,332.7 sq.m.
1743161,Silvertown,79705,11/19/2021,4.4,2,Semi-detached,159.2 sq.m.
1166868,Silvertown,213801,11/19/2021,4.9,3,Detached,292.9 sq.m.
1412299,Teasdale,327931,11/19/2021,5.8,4,Detached,396.9 sq.m.
1942800,Silvertown,310276,11/20/2021,5.7,5,Detached,423.8 sq.m.
1693374,Poppleton,352449,11/20/2021,6.9,6,Detached,562.4 sq.m.
1169444,Silvertown,312901,11/21/2021,7.3,5,Detached,480.6 sq.m.
1033968,Poppleton,55256,11/23/2021,5.3,2,Semi-detached,117.2 sq.m.
1139840,Silvertown,423537,11/23/2021,9.7,6,Detached,579.8 sq.m.
1987264,Silvertown,185864,11/24/2021,4.5,3,Detached,251.0 sq.m.
1403439,Teasdale,154127,11/25/2021,6.7,3,Semi-detached,239.9 sq.m.
1240644,Riverford,145226,11/26/2021,7.1,4,Detached,322.4 sq.m.
1426605,Riverford,281208,11/26/2021,9.1,6,Detached,551.7 sq.m.
1130933,Silvertown,405419,11/27/2021,6.2,6,Detached,577.3 sq.m.
1285719,Teasdale,211525,11/28/2021,10.5,3,Detached,253.4 sq.m.
1791043,Poppleton,88691,11/29/2021,4.2,2,Semi-detached,188.9 sq.m.
1981059,Silvertown,358661,11/30/2021,3.2,5,Detached,498.6 sq.m.
1024283,Teasdale,358561,12/1/2021,6.8,5,Detached,424.2 sq.m.
1403039,Poppleton,46401,12/3/2021,5.6,2,Semi-detached,103.7 sq.m.
1127944,Silvertown,55679,12/3/2021,6.1,2,Terraced,162.3 sq.m.
1226868,Poppleton,175860,12/3/2021,9.2,3,Detached,295.1 sq.m.
1697785,Silvertown,113939,12/4/2021,9.0,3,Semi-detached,214.5 sq.m.
1783178,Teasdale,181586,12/4/2021,7.7,3,Detached,232.7 sq.m.
1608791,Silvertown,244669,12/4/2021,7.5,4,Detached,361.4 sq.m.
1138391,Poppleton,273335,12/4/2021,5.9,5,Detached,464.4 sq.m.
1679272,Poppleton,162099,12/6/2021,5.0,3,Detached,268.7 sq.m.
1298078,Silvertown,185491,12/6/2021,4.8,3,Detached,282.5 sq.m.
1725497,Poppleton,397427,12/6/2021,6.6,6,Detached,589.6 sq.m.
1569966,Silvertown,60728,12/7/2021,4.5,2,Terraced,172.8 sq.m.
1313426,Poppleton,246353,12/7/2021,5.9,5,Detached,433.8 sq.m.
1230049,Silvertown,156392,12/9/2021,2.9,3,Detached,242.8 sq.m.
1549639,Silvertown,279547,12/9/2021,7.7,4,Detached,390.2 sq.m.
1373696,Unknown,246773,12/10/2021,9.8,4,Detached,378.9 sq.m.
1611591,Silvertown,115585,12/11/2021,10.3,2,Detached,182.2 sq.m.
1633532,Silvertown,277277,12/11/2021,5.2,5,Detached,414.8 sq.m.
1153743,Poppleton,327218,12/12/2021,6.2,6,Detached,530.7 sq.m.
1460636,Silvertown,297446,12/13/2021,4.7,5,Detached,424.8 sq.m.
1578801,Silvertown,54326,12/14/2021,5.6,2,Semi-detached,106.0 sq.m.
1975142,Teasdale,398888,12/17/2021,2.0,5,Detached,482.1 sq.m.
1252193,Teasdale,247159,12/19/2021,5.4,4,Detached,336.8 sq.m.
1169460,Poppleton,203695,12/20/2021,5.1,4,Detached,316.9 sq.m.
1442229,Silvertown,115173,12/21/2021,6.7,3,Semi-detached,219.4 sq.m.
1342820,Teasdale,345862,12/21/2021,7.7,5,Detached,417.9 sq.m.
1094683,Riverford,173451,12/22/2021,5.6,4,Detached,346.1 sq.m.
1326085,Silvertown,191358,12/22/2021,4.3,3,Detached,289.2 sq.m.
1351812,Riverford,229931,12/22/2021,3.5,5,Detached,440.4 sq.m.
1883807,Teasdale,368388,12/22/2021,4.0,5,Detached,485.2 sq.m.
1991768,Poppleton,75678,12/23/2021,4.9,2,Semi-detached,180.4 sq.m.
1592779,Riverford,151587,12/23/2021,4.7,4,Detached,327.1 sq.m.
1673726,Poppleton,205908,12/23/2021,4.6,4,Detached,336.5 sq.m.
1270531,Poppleton,220353,12/23/2021,7.0,4,Detached,383.8 sq.m.
1345608,Unknown,187927,12/24/2021,6.2,3,Detached,266.1 sq.m.
1435319,Poppleton,44035,12/25/2021,4.6,2,Terraced,137.7 sq.m.
1900796,Silvertown,369938,12/25/2021,5.1,6,Detached,523.0 sq.m.
1612349,Teasdale,80950,12/27/2021,5.8,2,Semi-detached,130.6 sq.m.
1124893,Silvertown,75109,12/28/2021,5.5,3,Terraced,225.2 sq.m.
1318295,Unknown,334965,12/28/2021,6.7,5,Detached,473.1 sq.m.
1018876,Poppleton,345851,12/28/2021,6.4,6,Detached,568.9 sq.m.
1924272,Poppleton,290457,12/29/2021,7.3,6,Detached,543.3 sq.m.
1927616,Silvertown,310380,12/31/2021,5.3,5,Detached,421.9 sq.m.
1924772,Silvertown,378641,12/31/2021,4.3,6,Detached,561.7 sq.m.
1710943,Riverford,46583,1/1/2022,5.1,2,Semi-detached,132.6 sq.m.
1281449,Poppleton,184344,1/1/2022,5.2,3,Detached,292.9 sq.m.
1672014,Poppleton,198392,1/1/2022,5.2,4,Detached,349.4 sq.m.
1661975,Silvertown,308749,1/3/2022,9.8,5,Detached,478.0 sq.m.
1513904,Teasdale,375974,1/3/2022,6.1,6,Detached,510.9 sq.m.
1034795,Silvertown,247106,1/4/2022,4.6,4,Detached,383.0 sq.m.
1749657,Poppleton,322755,1/4/2022,4.5,6,Detached,564.7 sq.m.
1800861,Poppleton,177056,1/5/2022,5.4,3,Detached,291.8 sq.m.
1660160,Silvertown,344209,1/5/2022,5.0,5,Detached,454.5 sq.m.
1424107,Silvertown,366583,1/5/2022,5.9,6,Detached,552.7 sq.m.
