house_id,city,sale_price,sale_date,months_listed,bedrooms,house_type,area
1714159,2,281846,9/12/2022,6.0,6,3,557.2
1754113,1,72189,10/22/2022,8.0,2,1,197.6
1268671,2,74055,9/20/2022,9.6,2,2,176.9
1075453,3,398414,6/12/2020,5.0,6,3,545.9
1139916,4,353870,2/14/2020,9.5,6,3,522.5
1973029,4,368274,12/20/2022,9.5,6,3,582.8
1238936,4,332977,10/4/2020,6.0,6,3,546.4
1547812,1,73860,4/4/2020,6.9,2,2,132.5
1012510,3,384787,1/29/2022,11.7,5,3,478.7
1930865,3,407107,1/31/2022,6.9,6,3,537.1
1098478,3,420146,11/11/2021,7.0,6,3,513.7
1577214,2,234246,3/8/2020,3.4,5,3,451.5
1812585,1,83138,1/6/2022,5.4,3,1,228.9
1656074,1,167250,8/5/2020,6.7,3,3,242.5
1840419,1,124894,4/21/2021,6.1,3,2,220.9
1104680,1,200746,2/16/2021,8.9,4,3,311.6
1476491,3,310519,1/17/2020,2.9,4,3,389.1
1033477,2,38418,8/1/2021,2.3,2,2,101.0
1156714,1,303022,2/28/2021,6.3,5,3,443.5
1370046,3,233968,3/20/2021,6.5,3,3,280.2
1601537,4,144244,10/2/2020,2.2,3,3,248.7
1865186,3,271037,11/23/2022,9.2,4,3,338.4
1867160,1,415377,4/8/2020,7.0,6,3,594.6
1525260,2,142038,2/4/2022,6.4,3,3,284.5
1970675,1,48534,3/25/2022,5.2,2,1,131.0
1214416,4,350007,7/3/2022,9.5,6,3,588.7
1734478,1,251638,10/18/2020,6.5,4,3,344.4
1521633,3,444440,9/2/2020,4.8,6,3,574.4
1975383,3,49268,12/11/2022,7.2,2,1,129.9
1805535,1,110208,11/12/2022,5.7,2,2,199.9
1048368,1,76550,2/26/2020,5.5,2,2,140.9
1597231,1,356054,2/21/2020,5.5,5,3,471.6
1780407,2,65159,6/27/2020,7.1,2,2,185.9
1131119,2,270176,4/14/2020,6.6,6,3,569.6
1681629,4,271232,12/20/2020,5.8,5,3,464.0
1887492,1,314950,5/1/2022,5.2,5,3,480.2
1722501,4,122276,7/16/2021,7.4,2,3,197.5
1424869,4,355161,6/8/2022,4.8,6,3,565.1
1996797,1,55663,7/13/2022,6.6,2,1,144.1
1780120,1,38137,7/25/2020,7.1,2,1,105.0
1112155,1,199806,4/26/2021,5.3,3,3,278.6
1953575,3,236485,4/26/2021,8.2,4,3,320.7
1053367,3,280481,3/12/2020,6.7,4,3,392.0
1487267,1,72738,11/3/2021,6.1,2,2,152.2
1559697,3,335745,11/4/2021,4.2,5,3,400.2
1583503,4,328622,5/25/2021,5.9,6,3,517.5
1937133,3,436336,3/25/2022,4.6,6,3,517.0
1674331,4,359901,1/1/2020,7.3,6,3,564.5
1925517,3,69032,3/20/2022,2.5,2,1,180.4
1965856,3,265479,7/25/2020,9.9,4,3,341.0
1360358,1,306582,12/13/2021,8.0,5,3,441.3
1554119,4,140208,10/18/2021,2.1,3,3,242.8
1683951,3,79620,5/26/2022,6.3,2,2,136.6
1816563,3,460177,9/24/2021,8.8,6,3,560.7
1982305,3,43871,8/9/2022,8.3,2,1,104.4
1555991,3,378276,5/11/2021,8.6,5,3,449.8
1616517,3,143125,8/8/2021,8.4,2,3,199.8
1629247,2,144431,7/10/2020,6.5,3,3,287.9
1536547,2,166445,6/28/2020,8.1,4,3,348.3
1439233,1,290394,2/19/2022,6.6,4,3,396.5
1527458,2,243692,4/16/2020,3.5,6,3,516.1
1888647,3,451393,4/12/2020,8.2,6,3,579.2
1700417,1,327860,12/14/2021,9.0,5,3,449.7
1526757,3,430911,10/23/2022,6.0,6,3,543.4
1921674,1,219838,10/29/2020,9.9,4,3,340.8
1275861,3,429652,1/3/2022,3.5,6,3,574.8
1015912,1,317139,12/29/2021,2.9,5,3,448.3
1581333,1,123806,6/11/2020,7.1,3,2,232.1
1219397,3,104582,9/27/2020,6.9,2,2,191.4
1509253,3,224870,6/9/2020,7.2,3,3,290.5
1696302,3,246764,5/28/2021,6.7,4,3,314.2
1242617,3,314801,7/29/2020,4.6,4,3,378.0
1829504,4,220560,2/28/2020,6.5,4,3,385.2
1513368,1,179380,2/2/2020,3.1,3,3,266.5
1115822,4,147938,3/24/2021,8.2,3,3,255.9
1679929,4,67424,7/13/2020,7.4,2,2,150.4
1007395,1,378679,9/21/2020,4.1,6,3,579.5
1441692,2,241027,6/17/2022,7.0,5,3,482.9
1364362,2,242187,11/5/2020,6.6,5,3,479.2
1347779,2,166740,11/6/2022,4.1,4,3,330.8
1795845,1,326309,9/29/2020,5.5,5,3,496.0
1985622,2,281847,4/22/2022,6.4,6,3,533.3
1425173,3,397607,11/21/2021,6.0,6,3,501.9
1598962,4,171050,8/17/2021,6.4,3,3,262.6
1141704,1,60866,6/27/2020,5.2,2,2,123.5
1933648,1,394611,7/31/2021,4.7,6,3,556.7
1661909,3,382785,2/21/2022,4.7,5,3,457.8
1553249,2,154352,1/28/2020,7.3,3,3,299.4
1774919,4,154492,10/25/2022,5.4,3,3,268.0
1429169,1,195841,1/16/2021,5.0,3,3,276.1
1683465,2,65269,2/27/2021,6.7,2,2,183.6
1493419,4,299644,3/3/2022,5.3,6,3,512.0
1204834,1,267970,1/28/2021,4.4,4,3,368.9
1296860,1,275236,8/9/2020,4.3,4,3,367.0
1524191,2,54332,12/7/2021,6.9,3,1,227.7
1610667,3,394586,8/9/2020,7.5,5,3,468.0
1354209,3,213210,7/8/2020,2.7,3,3,277.1
1473569,2,48750,10/8/2020,5.5,2,2,122.0
1724688,1,83749,6/11/2022,9.1,2,2,148.8
1760047,3,216472,11/25/2021,7.6,3,3,269.8
1726653,4,330621,4/24/2020,7.8,6,3,562.5
1723525,3,44131,4/9/2020,7.0,2,1,110.6
1956880,3,316948,8/10/2022,5.2,4,3,398.9
1637431,2,219578,11/22/2021,7.4,5,3,477.9
1656336,1,234699,5/29/2022,4.8,4,3,333.6
1288018,4,161784,7/28/2022,4.9,3,3,274.1
1485055,3,330108,8/12/2020,4.3,5,3,409.2
1932264,2,193714,9/12/2022,5.5,4,3,371.5
1759874,3,264524,3/26/2021,7.8,4,3,346.9
1838664,4,276276,5/29/2022,6.0,5,3,427.3
1705846,3,200587,4/15/2022,5.1,3,3,242.5
1417197,1,49384,9/12/2021,5.0,2,2,101.9
1383189,3,232680,7/9/2022,3.5,4,3,320.6
1994865,1,299213,2/7/2021,6.1,5,3,479.3
1681799,3,446210,12/13/2022,8.1,6,3,534.2
1680927,1,224858,6/5/2020,4.6,4,3,335.2
1797966,3,196186,9/13/2021,5.5,3,3,261.5
1986180,3,265159,1/14/2020,7.5,4,3,333.6
1574543,1,120952,5/4/2021,8.9,3,2,232.3
1864258,1,324055,1/11/2022,7.8,5,3,473.9
1157262,3,326599,1/13/2021,10.8,4,3,381.2
1584728,3,385812,5/3/2020,5.1,5,3,480.2
1012230,4,234222,10/14/2020,5.4,4,3,393.2
1053212,1,247784,10/15/2021,5.0,4,3,345.0
1811920,3,264766,4/26/2020,3.8,4,3,334.9
1912258,4,359748,2/28/2022,9.5,6,3,572.4
1321853,2,199019,1/20/2022,8.0,5,3,415.6
1598413,4,86211,1/31/2022,5.0,2,2,194.5
1593379,4,238958,7/16/2020,5.2,4,3,381.3
1018110,3,378727,4/2/2021,3.8,5,3,474.8
1991484,1,69641,11/16/2022,6.2,2,2,140.7
1438368,3,468776,7/3/2022,2.4,6,3,594.2
1832618,4,355910,11/24/2021,4.3,6,3,592.8
1870515,1,81569,4/27/2021,7.5,2,2,155.2
1757402,4,206743,2/20/2021,3.4,4,3,382.7
1555362,3,406260,8/24/2022,5.0,6,3,524.5
1226086,1,396967,1/1/2021,6.5,6,3,574.7
1383631,1,384269,11/25/2020,7.3,5,3,490.9
1859207,4,209409,1/8/2022,2.7,4,3,333.6
1825378,1,365138,2/16/2020,3.7,6,3,518.9
1806162,4,47624,1/2/2022,6.7,2,1,149.0
1992176,4,168829,3/25/2021,5.0,3,3,288.8
1839350,4,81848,8/31/2022,4.6,3,2,200.5
1309459,1,407603,10/23/2020,7.3,6,3,529.3
1770519,4,215984,5/26/2020,7.3,4,3,382.3
1209496,1,253800,2/21/2021,6.4,4,3,381.7
1995119,4,98132,8/28/2021,7.5,2,2,199.0
1068811,1,74019,10/13/2021,5.9,2,2,146.6
1086416,2,42174,5/1/2020,4.1,2,2,118.3
1686342,3,427000,2/20/2022,2.1,6,3,537.0
1972037,1,307859,5/23/2022,5.7,5,3,418.1
1934993,3,339027,1/25/2020,6.0,5,3,417.6
1140244,4,274086,6/11/2020,7.1,5,3,438.9
1661170,2,127264,9/28/2020,4.9,3,3,241.7
1787326,3,271894,9/13/2021,3.4,4,3,337.0
1236767,3,284978,2/10/2022,9.2,4,3,363.2
1698478,4,226167,10/2/2020,5.7,4,3,399.0
1634951,1,105675,9/7/2020,7.0,3,2,202.7
1863995,1,109640,5/20/2021,2.1,2,2,194.8
1768231,4,181208,1/3/2022,6.3,4,3,315.1
1254519,1,355656,4/16/2021,6.7,6,3,501.7
1078750,4,201410,9/28/2020,6.4,4,3,308.9
1549292,1,363909,2/2/2022,3.3,5,3,494.1
1182033,3,415150,3/17/2022,2.1,6,3,512.9
1999477,2,122742,2/25/2021,4.0,3,3,245.3
1752244,1,90523,10/12/2020,4.4,2,2,169.4
1284838,4,304921,5/22/2021,4.4,6,3,530.1
1307646,1,58043,9/22/2021,6.1,2,1,158.1
1899630,3,201178,3/13/2020,5.0,3,3,243.6
1475724,3,241037,8/4/2020,3.3,3,3,291.6
1734632,1,180973,9/4/2020,8.1,3,3,244.1
1499590,4,255004,4/9/2022,7.6,5,3,430.2
1880101,4,246296,3/22/2020,5.6,5,3,407.4
1952137,2,45461,7/8/2021,9.2,2,1,185.5
1084746,4,264818,7/23/2022,5.9,5,3,429.0
1788634,4,285757,9/3/2021,12.5,5,3,488.2
1357647,3,299826,1/30/2022,8.3,4,3,389.5
1014588,3,290979,9/27/2022,6.3,4,3,345.9
1555243,4,188728,12/3/2022,5.8,4,3,301.3
1967587,3,216184,5/17/2022,5.4,3,3,289.1
1457243,3,78261,2/17/2022,3.2,2,2,134.4
1700318,1,320895,6/2/2021,6.2,5,3,461.8
1684100,2,294050,8/4/2022,8.1,6,3,593.6
1013102,1,175633,4/3/2020,2.9,3,3,251.1
1170591,3,113885,11/17/2022,4.2,2,2,178.2
1427778,3,286749,1/1/2021,3.5,4,3,373.5
1895548,1,319629,12/28/2021,1.3,5,3,482.5
1162894,4,354473,1/2/2022,5.7,6,3,579.0
1271277,1,91126,8/21/2022,9.5,2,2,174.8
1828761,1,339200,3/24/2022,6.1,5,3,477.2
1692915,4,236633,3/26/2022,4.6,4,3,382.0
1756167,1,207132,1/19/2020,6.7,4,3,304.2
1278827,2,216143,10/6/2021,5.8,5,3,427.5
1937520,2,191609,2/1/2021,8.0,4,3,367.5
1509660,1,393054,8/2/2020,6.0,6,3,566.4
1179755,1,371804,5/24/2022,6.8,6,3,570.0
1076368,1,180623,8/16/2020,5.8,3,3,266.5
1987271,4,233589,11/6/2022,3.8,4,3,384.8
1535998,2,138833,11/19/2021,7.3,3,3,284.2
1481595,3,241008,10/3/2020,0.3,3,3,283.4
1598212,3,241139,7/11/2022,5.2,3,3,293.4
1549200,4,255873,1/17/2020,8.8,5,3,407.8
1919273,1,298012,8/5/2020,9.1,5,3,429.5
1512003,1,280859,12/21/2022,6.1,4,3,369.3
1452168,4,258418,2/24/2020,7.6,5,3,417.2
